# athena_event_details,athena id,external id,datetime,time error,time rms,latitude,longitude,ellipse major,ellipse minor,magnitude,magnitude type,depth (km),depth error,num. stations,num. phases,azimuth gap,analysis type,place,major place,athena database id,error ellipse max axis length (km),error ellipse max axis azimuth (deg),error ellipse max axis dip (deg),error ellipse intermediate axis length (km),error ellipse intermediate axis azimuth (deg),error ellipse intermediate axis dip (deg),error ellipse min axis length (km),error ellipse min axis azimuth (deg),error ellipse min axis dip (deg),seismic moment (N.m),corner frequency (Hz),stress drop (MPa),source radius (km),moment tensor np1 dip,moment tensor np1 strike,moment tensor np1 rake,tags,updated at,moment tensor np2 dip,moment tensor np2 strike,moment tensor np2 rake,event source type,reference elevation (km),horizontal error (km)
athena_event_details,20110326-1,analogue_network,2011-03-26T16:25:15Z,0.0,0.0,34.354,32.058,0.0,0.0,4.0,ML,31.00,7.00,7,0,0.0,m,FELT EARTHQUAKE; Mediterranean sea,56.0 km SW of Pafos,44360,,,,,,,,,,,,,,,,,felt,2021-10-12T07:00:50.799Z,,,,Nanometrics,0.0,
athena_event_details,20110322-2,analogue_network,2011-03-22T00:44:16Z,0.0,0.0,37.616,35.816,0.0,0.0,4.0,ML,11.00,7.00,7,0,0.0,m,,324.0 km NE of Ammochostos,49339,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:38.486Z,,,,Nanometrics,0.0,
athena_event_details,20110320-1,analogue_network,2011-03-20T05:29:57Z,0.0,0.0,36.717,34.67,0.0,0.0,4.1,ML,25.00,7.00,7,0,0.0,m,,189.0 km N of Ammochostos,49341,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:38.660Z,,,,Nanometrics,0.0,
athena_event_details,20110317-1,analogue_network,2011-03-17T18:54:27Z,0.0,0.0,35.369,36.268,0.0,0.0,4.0,ML,16.00,7.00,7,0,0.0,m,,211.0 km E of Paralimni,49344,,,,,,,,,,,,,,,,,"",2020-04-22T10:44:57.892Z,,,,Nanometrics,0.0,
athena_event_details,20110316-1,analogue_network,2011-03-16T11:17:56Z,0.0,0.0,37.4,30.119,0.0,0.0,4.1,ML,37.00,7.00,7,0,0.0,m,,335.0 km NW of Polis,49345,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:38.722Z,,,,Nanometrics,0.0,
athena_event_details,20110102-1,analogue_network,2011-01-02T04:18:29Z,0.0,0.0,34.277,29.05,0.0,0.0,4.1,ML,16.00,7.00,7,0,0.0,m,Mediterranean Sea,313.0 km W of Pafos,49419,,,,,,,,,,,,,,,,,"",2014-04-09T05:56:28.000Z,,,,Nanometrics,0.0,
athena_event_details,20110101-1,analogue_network,2011-01-01T16:31:11Z,0.0,0.0,32.669,35.76,0.0,0.0,4.0,ML,25.00,7.00,7,0,0.0,m,,310.0 km SE of Paralimni,49420,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:43.463Z,,,,Nanometrics,0.0,
athena_event_details,20101116-3,analogue_network,2010-11-16T10:50:36Z,0.0,0.0,37.333,36.422,0.0,0.0,4.1,ML,22.00,7.00,7,0,0.0,m,,331.0 km NE of Ammochostos,49459,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:47.424Z,,,,Nanometrics,0.0,
athena_event_details,20101114-1,analogue_network,2010-11-14T23:08:24Z,0.0,0.0,37.25,35.812,0.0,0.0,4.9,ML,25.00,7.00,7,0,0.0,m,,290.0 km NE of Ammochostos,49464,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:47.551Z,,,,Nanometrics,0.0,
athena_event_details,20101029-1,analogue_network,2010-10-29T13:46:46Z,0.0,0.0,37.048,30.763,0.0,0.0,4.0,ML,52.00,7.00,7,0,0.0,m,,270.0 km NW of Polis,49482,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:48.829Z,,,,Nanometrics,0.0,
athena_event_details,20101026-3,analogue_network,2010-10-26T15:39:16Z,0.0,0.0,37.977,34.29,0.0,0.0,4.1,ML,10.00,7.00,7,0,0.0,m,,306.0 km N of Kyrenia,49487,,,,,,,,,,,,,,,,,"",2020-04-22T10:45:49.340Z,,,,Nanometrics,0.0,
athena_event_details,20101015-1,analogue_network,2010-10-15T05:33:10Z,0.0,0.0,36.166,30.325,0.0,0.0,4.1,ML,81.00,7.00,7,0,0.0,m,,228.0 km NW of Polis,49501,,,,,,,,,,,,,,,,,"",2020-04-22T10:46:45.952Z,,,,Nanometrics,0.0,
athena_event_details,20101014-2,analogue_network,2010-10-14T09:08:24Z,0.0,0.0,36.35,29.902,0.0,0.0,4.1,ML,16.00,7.00,7,0,0.0,m,,271.0 km NW of Polis,49504,,,,,,,,,,,,,,,,,"",2020-04-22T10:46:46.484Z,,,,Nanometrics,0.0,
athena_event_details,20100805-3,analogue_network,2010-08-05T05:31:24Z,0.0,0.0,37.347,35.08,0.0,0.0,4.1,ML,16.00,7.00,7,0,0.0,m,,268.0 km N of Ammochostos,49574,,,,,,,,,,,,,,,,,"",2020-04-22T10:46:51.159Z,,,,Nanometrics,0.0,
athena_event_details,20100727-1,analogue_network,2010-07-27T16:07:44Z,0.0,0.0,35.2,33.151,0.0,0.0,4.0,ML,54.00,7.00,7,0,0.0,m,FELT EARTHQUAKE,14.0 km E of Morphou,44103,,,,,,,,,,,,,,,,,felt,2020-04-22T10:50:03.550Z,,,,Nanometrics,0.0,
athena_event_details,20100725-3,analogue_network,2010-07-25T17:06:24Z,0.0,0.0,37.038,30.72,0.0,0.0,4.1,ML,16.00,7.00,7,0,0.0,m,,271.0 km NW of Polis,49586,,,,,,,,,,,,,,,,,"",2020-04-22T10:46:51.726Z,,,,Nanometrics,0.0,
athena_event_details,20100721-1,analogue_network,2010-07-21T20:12:19Z,0.0,0.0,34.863,30.013,0.0,0.0,4.0,ML,25.00,7.00,7,0,0.0,m,Mediterranean Sea,220.0 km W of Pafos,49592,,,,,,,,,,,,,,,,,"",2014-04-09T05:58:01.000Z,,,,Nanometrics,0.0,
athena_event_details,20100720-4,analogue_network,2010-07-20T06:02:33Z,0.0,0.0,36.887,31.75,0.0,0.0,4.0,ML,16.00,7.00,7,0,0.0,m,,215.0 km N of Polis,49596,,,,,,,,,,,,,,,,,"",2020-04-22T10:46:52.241Z,,,,Nanometrics,0.0,
athena_event_details,20100705-1,analogue_network,2010-07-05T22:05:20Z,0.0,0.0,37.678,35.643,0.0,0.0,4.1,ML,25.00,7.00,7,0,0.0,m,,323.0 km NE of Ammochostos,49605,,,,,,,,,,,,,,,,,"",2020-04-22T10:46:52.952Z,,,,Nanometrics,0.0,
athena_event_details,20100526-2,analogue_network,2010-05-26T14:22:19Z,0.0,0.0,36.885,29.661,0.0,0.0,4.1,ML,66.00,7.00,7,0,0.0,m,,323.0 km NW of Polis,49645,,,,,,,,,,,,,,,,,"",2020-04-22T10:46:55.594Z,,,,Nanometrics,0.0,
athena_event_details,20100409-1,analogue_network,2010-04-09T07:09:15Z,0.0,0.0,35.903,29.553,0.0,0.0,4.1,ML,25.00,7.00,7,0,0.0,m,Mediterranean Sea,278.0 km W of Polis,49730,,,,,,,,,,,,,,,,,"",2020-04-22T10:46:59.322Z,,,,Nanometrics,0.0,
athena_event_details,20100402-1,analogue_network,2010-04-02T01:05:27Z,0.0,0.0,36.137,31.25,0.0,0.0,4.0,ML,27.00,7.00,7,0,0.0,m,Mediterranean Sea,163.0 km NW of Polis,49739,,,,,,,,,,,,,,,,,"",2020-04-22T10:46:59.798Z,,,,Nanometrics,0.0,
athena_event_details,20100313-2,analogue_network,2010-03-13T10:27:43Z,0.0,0.0,36.102,31.038,0.0,0.0,4.2,ML,39.00,7.00,7,0,0.0,m,Mediterranean Sea,173.0 km NW of Polis,49775,,,,,,,,,,,,,,,,,"",2020-04-22T10:47:01.822Z,,,,Nanometrics,0.0,
athena_event_details,20100309-1,analogue_network,2010-03-09T00:50:51Z,0.0,0.0,33.589,34.764,0.0,0.0,4.0,ML,39.00,7.00,7,0,0.0,m,Mediterranean Sea,176.0 km SE of Paralimni,49780,,,,,,,,,,,,,,,,,"",2020-04-22T10:47:02.178Z,,,,Nanometrics,0.0,
athena_event_details,20100307-1,analogue_network,2010-03-07T23:28:57Z,0.0,0.0,37.472,35.349,0.0,0.0,4.1,ML,14.00,7.00,7,0,0.0,m,,290.0 km NE of Ammochostos,49781,,,,,,,,,,,,,,,,,"",2020-04-22T10:47:02.260Z,,,,Nanometrics,0.0,
athena_event_details,20100301-1,analogue_network,2010-03-01T15:07:00Z,0.0,0.0,36.027,31.828,0.0,0.0,4.0,ML,15.00,7.00,7,0,0.0,m,Mediterranean Sea,123.0 km NW of Polis,49792,,,,,,,,,,,,,,,,,"",2020-04-22T10:47:02.500Z,,,,Nanometrics,0.0,
athena_event_details,20100223-6,analogue_network,2010-02-23T02:36:56Z,0.0,0.0,36.559,29.016,0.0,0.0,4.0,ML,49.00,7.00,7,0,0.0,m,,352.0 km NW of Polis,49802,,,,,,,,,,,,,,,,,"",2020-04-22T10:47:02.731Z,,,,Nanometrics,0.0,
athena_event_details,20091222-1,analogue_network,2009-12-22T06:06:19Z,0.0,0.0,35.914,31.43,0.0,0.0,5.0,ML,25.00,7.00,7,0,0.0,m,FELT EARTHQUAKE; Mediterranean Sea,134.0 km NW of Polis,43807,,,,,,,,,,,,,,,,,felt,2021-09-17T12:02:26.184Z,,,,Nanometrics,0.0,
athena_event_details,20091124-2,analogue_network,2009-11-24T02:00:03Z,0.0,0.0,35.957,30.131,0.0,0.0,4.2,ML,5.00,7.00,7,0,0.0,m,Mediterranean Sea,232.0 km NW of Polis,49887,,,,,,,,,,,,,,,,,"",2020-04-22T10:47:07.135Z,,,,Nanometrics,0.0,
athena_event_details,20091107-1,analogue_network,2009-11-07T03:13:48Z,0.0,0.0,35.794,32.178,0.0,0.0,4.2,ML,60.00,7.00,7,0,0.0,m,Mediterranean Sea,88.0 km N of Polis,49906,,,,,,,,,,,,,,,,,"",2020-04-22T10:47:07.894Z,,,,Nanometrics,0.0,
athena_event_details,20090922-1,analogue_network,2009-09-22T22:11:30Z,0.0,0.0,36.666,31.323,0.0,0.0,4.3,ML,0,7.00,7,0,0.0,m,,207.0 km NW of Polis,49981,,,,,,,,,,,,,,,,,"",2020-04-22T10:48:12.301Z,,,,Nanometrics,0.0,
athena_event_details,20090922-2,analogue_network,2009-09-22T22:11:30Z,0.0,0.0,36.615,31.211,0.0,0.0,4.3,ML,1.00,7.00,7,0,0.0,m,Mediterranean Sea,208.0 km NW of Polis,49982,,,,,,,,,,,,,,,,,"",2020-04-22T10:48:12.358Z,,,,Nanometrics,0.0,
athena_event_details,20090916-1,analogue_network,2009-09-16T14:09:42Z,0.0,0.0,34.862,33.059,0.0,0.0,4.6,ML,1.00,0,7,0,0.0,m,FELT EARTHQUAKE,21.0 km N of Lemesos,43649,,,,,,,,,,,,,,,,,felt,2020-04-22T10:50:02.762Z,,,,Nanometrics,0.0,
athena_event_details,20090825-1,analogue_network,2009-08-25T06:28:38Z,0.0,0.0,34.685,33.131,0.0,0.0,4.5,ML,31.00,7.00,7,0,0.0,m,FELT EARTHQUAKE,9.0 km E of Lemesos,43605,,,,,,,,,,,,,,,,,felt,2020-04-22T10:50:02.566Z,,,,Nanometrics,0.0,
athena_event_details,20090728-1,analogue_network,2009-07-28T17:38:50Z,0.0,0.0,36.375,29.737,0.0,0.0,4.4,ML,55.00,7.00,7,0,0.0,m,,286.0 km NW of Polis,50076,,,,,,,,,,,,,,,,,"",2020-04-22T10:48:15.688Z,,,,Nanometrics,0.0,
athena_event_details,20090724-1,analogue_network,2009-07-24T05:48:25Z,0.0,0.0,37.901,34.361,0.0,0.0,4.3,ML,36.00,7.00,7,0,0.0,m,,300.0 km N of Kyrenia,50079,,,,,,,,,,,,,,,,,"",2020-04-22T10:48:15.832Z,,,,Nanometrics,0.0,
athena_event_details,20090623-1,analogue_network,2009-06-23T04:49:24Z,0.0,0.0,36.008,30.2,0.0,0.0,4.1,ML,15.00,7.00,7,0,0.0,m,Mediterranean Sea,229.0 km NW of Polis,50119,,,,,,,,,,,,,,,,,"",2020-04-22T10:48:18.039Z,,,,Nanometrics,0.0,
athena_event_details,20090619-3,analogue_network,2009-06-19T15:48:20Z,0.0,0.0,35.193,29.036,0.0,0.0,4.0,ML,10.00,7.00,7,0,0.0,m,Mediterranean Sea,310.0 km W of Polis,50123,,,,,,,,,,,,,,,,,"",2020-04-22T10:48:18.357Z,,,,Nanometrics,0.0,
athena_event_details,20090617-2,analogue_network,2009-06-17T04:29:06Z,0.0,0.0,37.085,36.204,0.0,0.0,4.6,ML,20.00,7.00,7,0,0.0,m,,298.0 km NE of Ammochostos,50136,,,,,,,,,,,,,,,,,"",2020-04-22T10:48:19.607Z,,,,Nanometrics,0.0,
athena_event_details,20090609-2,analogue_network,2009-06-09T05:27:02Z,0.0,0.0,36.125,29.477,0.0,0.0,4.3,ML,55.00,7.00,7,0,0.0,m,,294.0 km NW of Polis,50144,,,,,,,,,,,,,,,,,"",2020-04-22T10:48:20.381Z,,,,Nanometrics,0.0,
athena_event_details,20090604-1,analogue_network,2009-06-04T13:02:18Z,0.0,0.0,37.296,34.615,0.0,0.0,4.1,ML,10.00,7.00,7,0,0.0,m,,247.0 km NE of Kyrenia,50146,,,,,,,,,,,,,,,,,"",2020-04-22T10:48:20.534Z,,,,Nanometrics,0.0,
athena_event_details,20090417-1,analogue_network,2009-04-17T11:04:03Z,0.0,0.0,33.45,35.229,0.0,0.0,4.0,ML,10.00,7.00,7,0,0.0,m,,210.0 km SE of Paralimni,50198,,,,,,,,,,,,,,,,,"",2020-04-22T10:48:25.508Z,,,,Nanometrics,0.0,
athena_event_details,20090117-1,analogue_network,2009-01-17T07:45:27Z,0.0,0.0,37.598,35.679,0.0,0.0,4.5,ML,86.00,7.00,7,0,0.0,m,,316.0 km NE of Ammochostos,50258,,,,,,,,,,,,,,,,,"",2020-04-22T10:48:28.846Z,,,,Nanometrics,0.0,
athena_event_details,20081109-3,analogue_network,2008-11-09T18:23:50Z,0.0,0.0,34.687,33.95,0.0,0.0,4.1,ML,50.00,7.00,7,0,0.0,m,FELT EARTHQUAKE; Mediterranean sea,39.0 km S of Paralimni,43380,,,,,,,,,,,,,,,,,felt,2021-10-12T07:50:53.903Z,,,,Nanometrics,0.0,
athena_event_details,20081019-1,analogue_network,2008-10-19T22:20:51Z,0.0,0.0,36.993,30.359,0.0,0.0,4.1,ML,85.00,7.00,7,0,0.0,m,,287.0 km NW of Polis,50292,,,,,,,,,,,,,,,,,"",2020-04-22T10:48:30.509Z,,,,Nanometrics,0.0,
athena_event_details,20081019-4,analogue_network,2008-10-19T14:08:01Z,0.0,0.0,34.931,33.911,0.0,0.0,4.0,ML,9.00,7.00,7,0,0.0,m,FELT EARTHQUAKE,13.0 km SW of Paralimni,50295,,,,,,,,,,,,,,,,,felt,2020-04-22T10:48:30.710Z,,,,Nanometrics,0.0,
athena_event_details,20080917-2,analogue_network,2008-09-17T01:09:24Z,0.0,0.0,35.926,31.991,0.0,0.0,4.0,ML,61.00,7.00,7,0,0.0,m,Mediterranean Sea,107.0 km N of Polis,50315,,,,,,,,,,,,,,,,,"",2020-04-22T10:48:32.302Z,,,,Nanometrics,0.0,
athena_event_details,20080726-2,analogue_network,2008-07-26T04:18:29Z,0.0,0.0,35.646,30.908,0.0,0.0,4.1,ML,36.00,7.00,7,0,0.0,m,Mediterranean Sea,154.0 km NW of Polis,50366,,,,,,,,,,,,,,,,,"",2020-04-22T10:49:13.479Z,,,,Nanometrics,0.0,
athena_event_details,20080606-1,analogue_network,2008-06-06T00:12:50Z,0.0,0.0,34.446,32.809,0.0,0.0,4.0,ML,10.00,7.00,7,0,0.0,m,FELT EARTHQUAKE,33.0 km SW of Lemesos,43236,,,,,,,,,,,,,,,,,felt,2020-04-22T10:50:01.942Z,,,,Nanometrics,0.0,
athena_event_details,20080215-1,analogue_network,2008-02-15T10:36:18Z,0.0,0.0,33.526,35.446,0.0,0.0,5.1,mb,5.00,7.00,7,0,0.0,m,FELT EARTHQUAKE,215.0 km SE of Paralimni,43200,,,,,,,,,,,,,,,,,felt,2020-04-22T10:50:01.851Z,,,,Nanometrics,0.0,
athena_event_details,20080211-1,analogue_network,2008-02-11T23:47:03Z,0.0,0.0,33.375,35.39,0.0,0.0,4.2,ML,15.00,7.00,7,0,0.0,m,,225.0 km SE of Paralimni,50446,,,,,,,,,,,,,,,,,"",2020-04-22T10:49:12.990Z,,,,Nanometrics,0.0,
athena_event_details,20071103-2,analogue_network,2007-11-03T03:43:07Z,0.0,0.0,36.594,31.045,0.0,0.0,4.0,ML,51.00,7.00,7,0,0.0,m,Mediterranean Sea,214.0 km NW of Polis,50493,,,,,,,,,,,,,,,,,"",2020-04-22T10:49:21.055Z,,,,Nanometrics,0.0,
athena_event_details,20071031-2,analogue_network,2007-10-31T17:58:24Z,0.0,0.0,36.593,29.318,0.0,0.0,4.5,ML,25.00,7.00,7,0,0.0,m,,330.0 km NW of Polis,50496,,,,,,,,,,,,,,,,,"",2020-04-22T10:49:21.366Z,,,,Nanometrics,0.0,
athena_event_details,20071029-1,analogue_network,2007-10-29T19:41:58Z,0.0,0.0,36.516,30.168,0.0,0.0,4.3,ML,25.00,7.00,7,0,0.0,m,,263.0 km NW of Polis,50498,,,,,,,,,,,,,,,,,"",2020-04-22T10:48:42.605Z,,,,Nanometrics,0.0,
athena_event_details,20070726-1,analogue_network,2007-07-26T09:28:18Z,0.0,0.0,35.048,33.189,0.0,0.0,4.0,ML,54.00,7.00,7,0,0.0,m,FELT EARTHQUAKE,21.0 km SW of Lefkosia,43075,,,,,,,,,,,,,,,,,felt,2020-04-22T10:50:01.185Z,,,,Nanometrics,0.0,
athena_event_details,20070518-1,analogue_network,2007-05-18T23:27:39Z,0.0,0.0,37.917,33.479,0.0,0.0,4.4,ML,56.00,7.00,7,0,0.0,m,,287.0 km N of Kyrenia,50580,,,,,,,,,,,,,,,,,"",2020-04-22T10:49:28.604Z,,,,Nanometrics,0.0,
athena_event_details,20070411-1,analogue_network,2007-04-11T10:06:41Z,0.0,0.0,37.584,30.258,0.0,0.0,4.1,ML,66.00,7.00,7,0,0.0,m,,344.0 km NW of Polis,50600,,,,,,,,,,,,,,,,,"",2020-04-22T10:49:29.846Z,,,,Nanometrics,0.0,
athena_event_details,20070411-2,analogue_network,2007-04-11T08:59:17Z,0.0,0.0,37.963,30.841,0.0,0.0,4.3,ML,66.00,7.00,7,0,0.0,m,,355.0 km NW of Polis,50601,,,,,,,,,,,,,,,,,"",2020-04-22T10:49:29.920Z,,,,Nanometrics,0.0,
athena_event_details,20070410-3,analogue_network,2007-04-10T21:39:21Z,0.0,0.0,37.865,30.681,0.0,0.0,4.4,ML,56.00,7.00,7,0,0.0,m,,352.0 km NW of Polis,50606,,,,,,,,,,,,,,,,,"",2020-04-22T10:49:30.440Z,,,,Nanometrics,0.0,
athena_event_details,20070330-3,analogue_network,2007-03-30T17:29:53Z,0.0,0.0,37.935,30.587,0.0,0.0,4.1,ML,25.00,7.00,7,0,0.0,m,,362.0 km NW of Polis,50615,,,,,,,,,,,,,,,,,"",2020-04-22T10:49:31.096Z,,,,Nanometrics,0.0,
athena_event_details,20070222-1,analogue_network,2007-02-22T20:49:26Z,0.0,0.0,37.854,35.073,0.0,0.0,4.1,ML,61.00,7.00,7,0,0.0,m,,320.0 km NE of Kyrenia,50636,,,,,,,,,,,,,,,,,"",2020-04-22T10:49:32.413Z,,,,Nanometrics,0.0,
athena_event_details,20070206-3,analogue_network,2007-02-06T01:58:18Z,0.0,0.0,36.108,29.853,0.0,0.0,4.4,ML,20.00,7.00,7,0,0.0,m,,262.0 km NW of Polis,50657,,,,,,,,,,,,,,,,,"",2020-04-22T10:49:33.786Z,,,,Nanometrics,0.0,
athena_event_details,20070118-3,analogue_network,2007-01-18T19:57:52Z,0.0,0.0,35.639,31.108,0.0,0.0,4.4,ML,25.00,7.00,7,0,0.0,m,FELT EARTHQUAKE; Mediterranean sea,138.0 km NW of Polis,42949,,,,,,,,,,,,,,,,,felt,2021-10-12T07:58:36.171Z,,,,Nanometrics,0.0,
athena_event_details,20070118-6,analogue_network,2007-01-18T19:48:09Z,0.0,0.0,35.686,30.907,0.0,0.0,4.1,ML,25.00,7.00,7,0,0.0,m,FELT EARTHQUAKE; Mediterranean sea,156.0 km NW of Polis,50676,,,,,,,,,,,,,,,,,felt,2021-10-12T07:57:00.717Z,,,,Nanometrics,0.0,
athena_event_details,20070118-7,analogue_network,2007-01-18T13:06:42Z,0.0,0.0,37.551,30.515,0.0,0.0,4.0,ML,55.00,7.00,7,0,0.0,m,,329.0 km NW of Polis,50677,,,,,,,,,,,,,,,,,"",2020-04-22T10:49:35.277Z,,,,Nanometrics,0.0,
athena_event_details,20061015-1,analogue_network,2006-10-15T01:35:10Z,0.0,0.0,34.942,33.959,0.0,0.0,4.4,ML,32.00,7.00,7,0,0.0,m,FELT EARTHQUAKE,10.0 km S of Paralimni,42884,,,,,,,,,,,,,,,,,felt,2020-04-22T10:50:00.732Z,,,,Nanometrics,0.0,
athena_event_details,20061009-1,analogue_network,2006-10-09T05:01:26Z,0.0,0.0,36.131,36.29,0.0,0.0,4.3,ML,55.00,7.00,7,0,0.0,m,,240.0 km NE of Ammochostos,50744,,,,,,,,,,,,,,,,,"",2020-04-22T10:41:25.953Z,,,,Nanometrics,0.0,
athena_event_details,20060919-2,analogue_network,2006-09-19T00:28:48Z,0.0,0.0,37.025,35.551,0.0,0.0,4.1,ML,45.00,7.00,7,0,0.0,m,,256.0 km NE of Ammochostos,50756,,,,,,,,,,,,,,,,,"",2020-04-22T10:50:55.401Z,,,,Nanometrics,0.0,
athena_event_details,20060909-1,analogue_network,2006-09-09T04:58:09Z,0.0,0.0,32.08,35.809,0.0,0.0,4.1,ML,25.00,7.00,7,0,0.0,m,,369.0 km SE of Paralimni,50759,,,,,,,,,,,,,,,,,"",2020-04-22T10:50:55.681Z,,,,Nanometrics,0.0,
athena_event_details,20060329-1,analogue_network,2006-03-29T22:05:14Z,0.0,0.0,35.375,35.557,0.0,0.0,4.5,ML,55.00,7.00,7,0,0.0,m,Mediterranean Sea,148.0 km E of Paralimni,50858,,,,,,,,,,,,,,,,,"",2020-04-22T10:51:02.301Z,,,,Nanometrics,0.0,
athena_event_details,20060122-1,analogue_network,2006-01-22T14:26:28Z,0.0,0.0,36.432,34.654,0.0,0.0,4.1,ML,25.00,7.00,7,0,0.0,m,Mediterranean Sea,159.0 km NE of Ammochostos,50898,,,,,,,,,,,,,,,,,"",2020-04-22T10:51:04.242Z,,,,Nanometrics,0.0,
athena_event_details,20050808-1,analogue_network,2005-08-08T08:50:02Z,0.0,0.0,36.64,31.498,0.0,0.0,4.1,ML,35.00,7.00,7,0,0.0,m,,198.0 km NW of Polis,50986,,,,,,,,,,,,,,,,,"",2020-04-22T10:51:10.463Z,,,,Nanometrics,0.0,
athena_event_details,20050516-2,analogue_network,2005-05-16T14:24:12Z,0.0,0.0,36.295,29.917,0.0,0.0,4.0,ML,55.00,7.00,7,0,0.0,m,,267.0 km NW of Polis,51049,,,,,,,,,,,,,,,,,"",2020-04-22T10:51:15.213Z,,,,Nanometrics,0.0,
athena_event_details,20050515-3,analogue_network,2005-05-15T10:17:19Z,0.0,0.0,36.121,31.628,0.0,0.0,4.0,ML,25.00,7.00,7,0,0.0,m,Mediterranean Sea,141.0 km NW of Polis,51053,,,,,,,,,,,,,,,,,"",2020-04-22T10:51:15.458Z,,,,Nanometrics,0.0,
athena_event_details,20050514-2,analogue_network,2005-05-14T23:46:49Z,0.0,0.0,35.717,31.704,0.0,0.0,4.9,ML,50.00,7.00,7,0,0.0,m,FELT EARTHQUAKE; Mediterranean sea,101.0 km NW of Polis,42552,,,,,,,,,,,,,,,,,felt,2021-10-12T09:24:58.124Z,,,,Nanometrics,0.0,
athena_event_details,20050514-3,analogue_network,2005-05-14T17:48:27Z,0.0,0.0,36.366,31.237,0.0,0.0,4.2,ML,25.00,7.00,7,0,0.0,m,Mediterranean Sea,183.0 km NW of Polis,51054,,,,,,,,,,,,,,,,,"",2020-04-22T10:51:15.609Z,,,,Nanometrics,0.0,
athena_event_details,20050125-1,analogue_network,2005-01-25T16:05:59Z,0.0,0.0,36.41,34.699,0.0,0.0,4.1,ML,55.00,7.00,7,0,0.0,m,Mediterranean Sea,159.0 km NE of Ammochostos,51138,,,,,,,,,,,,,,,,,"",2020-04-22T10:51:19.728Z,,,,Nanometrics,0.0,
athena_event_details,20050123-1,analogue_network,2005-01-23T22:36:08Z,0.0,0.0,35.8,29.693,0.0,0.0,5.8,Mw,30.00,7.00,7,0,0.0,m,FELT EARTHQUAKE; Mediterranean sea,263.0 km W of Polis,42454,,,,,,,,,,,,,,,,,felt,2021-10-12T09:29:32.709Z,,,,Nanometrics,0.0,
athena_event_details,20041225-1,analogue_network,2004-12-25T19:56:23Z,0.0,0.0,34.648,32.199,0.0,0.0,4.1,ML,25.00,7.00,7,0,0.0,m,FELT EARTHQUAKE; Mediterranean sea,24.0 km SW of Pafos,42424,,,,,,,,,,,,,,,,,felt,2021-10-12T09:31:15.412Z,,,,Nanometrics,0.0,
athena_event_details,20041114-1,analogue_network,2004-11-14T20:41:41Z,0.0,0.0,37.085,31.191,0.0,0.0,4.0,ML,50.00,7.00,7,0,0.0,m,,254.0 km NW of Polis,46010,,,,,,,,,,,,,,,,,"",2020-04-22T10:51:57.532Z,,,,Nanometrics,0.0,
athena_event_details,20041016-1,analogue_network,2004-10-16T15:28:30Z,0.0,0.0,34.432,33.286,0.0,0.0,4.5,ML,30.00,7.00,7,0,0.0,m,FELT EARTHQUAKE; Mediterranean sea,36.0 km SE of Lemesos,42371,,,,,,,,,,,,,,,,,felt,2021-10-12T09:32:30.195Z,,,,Nanometrics,0.0,
athena_event_details,20040928-2,analogue_network,2004-09-28T08:02:57Z,0.0,0.0,36.991,34.55,0.0,0.0,4.2,ML,56.00,7.00,7,0,0.0,m,,214.0 km NE of Kyrenia,46039,,,,,,,,,,,,,,,,,"",2020-04-22T10:51:59.583Z,,,,Nanometrics,0.0,
athena_event_details,20040612-1,analogue_network,2004-06-12T17:45:42Z,0.0,0.0,35.912,30.659,0.0,0.0,4.0,ML,36.00,7.00,7,0,0.0,m,Mediterranean Sea,188.0 km NW of Polis,46146,,,,,,,,,,,,,,,,,"",2020-04-22T10:53:02.255Z,,,,Nanometrics,0.0,
athena_event_details,20040518-4,analogue_network,2004-05-18T02:31:34Z,0.0,0.0,34.625,33.312,0.0,0.0,4.0,ML,10.00,7.00,7,0,0.0,m,FELT EARTHQUAKE,26.0 km E of Lemesos,42204,,,,,,,,,,,,,,,,,felt,2020-04-22T10:49:58.839Z,,,,Nanometrics,0.0,
athena_event_details,20040514-1,analogue_network,2004-05-14T16:34:23Z,0.0,0.0,37.328,29.419,0.0,0.0,4.3,ML,25.00,7.00,7,0,0.0,m,,372.0 km NW of Polis,46212,,,,,,,,,,,,,,,,,"",2020-04-22T10:53:06.529Z,,,,Nanometrics,0.0,
athena_event_details,20040228-1,analogue_network,2004-02-28T16:32:51Z,0.0,0.0,37.075,30.479,0.0,0.0,4.1,ML,25.00,7.00,7,0,0.0,m,,287.0 km NW of Polis,46284,,,,,,,,,,,,,,,,,"",2020-04-22T10:53:10.409Z,,,,Nanometrics,0.0,
athena_event_details,20040211-3,analogue_network,2004-02-11T00:52:31Z,0.0,0.0,36.058,29.581,0.0,0.0,4.4,ML,61.00,7.00,7,0,0.0,m,,282.0 km NW of Polis,46295,,,,,,,,,,,,,,,,,"",2020-04-22T10:53:11.544Z,,,,Nanometrics,0.0,
